id,path
966,80 73 163 22 185 180 181 186 23 53
111,43 14 15 70
288,44 45 46 15 16
253,42 106 107 40
30,39 33 34 37
252,42 106 107 108
185,97 58 59 15 19
187,97 58 59 15 16
692,92 85 88 94 115 116 30 23 78 90
309,92 29 115 116 30 51 46 47
457,31 142 143 89 96
638,151 22 22 103 104 16
652,170 22 23 104 23 164 74 79
208,57 14 58 22 22 23 66
308,92 29 115 116 30 51 46 52
66,12 8 58 59 15 19
854,92 185 180 181 186 59 98
286,57 14 45 50 29 30 5
744,182 157 160 106 180 181 178 116 30 23 117
254,12 8 58 59 15 41
453,147 142 143 89 96
924,57 14 58 29 115 116 213 204
712,67 22 22 29 115 116 30 23 117
191,97 58 59 15 40
190,97 58 59 15 41
604,76 163 164 74 79
931,87 88 89 116 30 59 15 19
357,92 2 115 116 30 23 24
539,71 14 15 61 46 52
861,55 22 23 59 15 16
988,57 14 58 22 185 180 181 216 217
358,92 2 115 116 30 23 25
278,55 22 23 59 15 19
400,67 22 23 131
491,32 113 22 81 118 119 89 116 30 23 117
481,13 81 82 23 114 37
520,31 22 22 22 23 65
809,189 190 191 5
213,13 103 104 23 59 15 19
521,31 22 22 22 23 66
207,57 14 58 22 22 23 101
375,12 8 58 59 15 16
605,76 163 164 74 66
674,93 94 95 82 23 104 23 68
131,13 81 82 16
688,72 73 163 22 29 30 5
179,13 81 94 95 89 96
279,55 22 23 59 15 41
606,76 163 164 74 75
214,13 103 104 23 59 15 56
232,62 22 22 23 66
855,92 185 180 181 186 59 15 19
130,13 81 82 68
231,62 22 22 23 65
385,55 22 23 59 15 56
246,69 22 23 66
140,69 22 23 65
226,69 22 23 68
61,43 14 45 50 22 29 30 5
129,69 22 29 30 5
954,69 22 185 180 181 186 23 78 74 79
856,92 185 180 181 186 59 15 41
500,92 29 115 88 142 115 88 94 95 122 124
935,92 212 115 88 89 91
440,57 14 45 50 29 115 88 89 91
982,39 113 208 200 180 181 186 23 117
870,76 163 164 74 150
186,97 58 59 15 56
242,55 22 23 23 23 23 23 68
740,156 157 160 106 180 181 16
808,71 14 110 14 58 185 186 5
800,43 14 15 111 112
241,55 22 23 23 23 23 23 65
240,55 22 23 23 23 23 23 66
932,87 88 89 116 30 59 15 56
313,92 29 115 116 30 23 117
211,102 22 23 66
128,55 22 29 30 5
646,151 22 22 103 22 23 104 19
781,87 88 89 86 51 46 47
174,31 14 45 50 22 22 85 88 89 91
903,62 22 208 209 114 36
902,62 22 208 209 114 37
574,92 85 88 94 115 88 89 91
352,57 14 58 29 30 5
315,92 29 115 116 30 23 51 54
780,87 88 89 86 51 46 52
798,31 14 110 14 58 185 186 5
177,93 94 95 82 68
397,43 14 17 22 29 30 5
96,31 14 45 60 14 15 41
496,129 22 81 94 95 89 96
811,31 14 58 29 115 116 191 192
95,31 14 45 60 14 15 40
745,31 180 181 178 96
588,156 157 158 159
555,31 14 45 50 22 81 94 95 89 96
223,102 22 103 22 29 30 5
244,67 22 22 29 30 5
221,55 22 23 104 23 59 98
151,13 14 15 64 23 66
152,13 14 15 64 23 65
16,27 22 23 25
257,42 14 58 22 29 30 5
647,31 103 22 23 169
716,31 14 58 22 29 115 116 95 123
97,31 14 45 60 14 15 16
175,92 85 88 89 91
93,43 14 45 60 14 15 40
755,13 14 58 22 185 186 5
994,32 210 212 115 88 215 180 181 186 59 98
94,43 14 45 60 14 15 41
964,151 73 163 22 185 180 181 186 23 117
936,214 215 216 82 19
937,214 215 216 82 23 117
965,80 73 163 22 185 180 181 186 23 117
785,93 187 188 82 23 155
967,92 185 180 181 186 23 59 98
6,12 8 9 11
816,193 194 195 101
702,93 94 95 82 23 23 164 90
736,13 180 181 107 108
565,31 14 58 22 29 115 116 30 23 53
237,69 22 22 22 23 65
266,42 14 15 111 112
528,154 22 23 51 54
653,13 81 82 23 104 19
99,62 63 64 65
815,193 194 195 66
320,55 22 29 115 116 30 23 117
513,67 22 22 23 23 19
872,21 22 23 164 74 79
115,44 45 46 15 64 68
100,62 63 64 66
580,12 8 58 59 15 64 23 23 23 23 23 131
323,92 29 115 116 30 23 114 37
690,80 73 163 22 29 30 5
737,13 180 181 107 40
234,62 22 22 22 23 65
341,62 81 94 95 89 116 30 23 117
22,20 8 17 22 29 30 5
522,62 22 22 22 23 66
502,125 88 142 115 88 94 95 122 119 123
953,69 22 185 180 181 186 23 78 90
167,42 14 45 50 22 22 85 86 5
941,31 14 58 22 81 215 216 89 116 30 59 98
264,57 14 15 111 112
677,31 103 22 81 94 95 89 86 23 78 90
926,31 14 58 29 115 116 213 211 37
783,31 14 45 50 85 88 89 91
478,62 22 23 114 36
477,62 22 23 114 37
554,13 14 45 50 22 81 94 95 89 96
218,21 22 23 104 19
378,13 14 58 22 23 59 98
1001,31 14 58 185 180 181 205
173,84 14 45 50 22 22 85 88 89 91
225,31 103 22 29 30 5
146,42 14 45 50 22 63 64 65
27,32 33 34 37
26,32 33 34 36
812,31 14 58 29 115 116 191 5
25,32 33 34 35
683,80 73 77 22 23 164 90
432,31 133 136 22 29 30 5
693,92 85 88 94 115 116 30 23 78 74 79
975,39 113 22 22 185 180 181 186 23 117
813,92 29 115 116 191 192
239,21 22 23 23 23 23 23 65
238,21 22 23 23 23 23 23 66
421,135 136 137 134 56
550,31 14 45 60 14 58 85 88 89 91
356,92 2 115 116 30 23 117
2,1 2 3 5
144,67 22 23 51 46 52
571,92 29 115 116 95 82 23 155
1,1 2 3 4
145,67 22 23 51 46 47
487,93 118 119 82 23 68
896,32 113 22 22 185 186 5
564,31 14 58 22 29 115 116 30 23 117
792,31 81 187 188 89 86 51 46 52
62,31 14 45 50 22 29 30 5
420,135 136 137 134 19
147,84 14 45 50 22 63 64 65
668,67 22 22 85 86 5
148,84 14 45 50 22 63 64 66
687,55 22 23 164 74 66
738,13 180 181 107 161 90
438,31 14 45 50 29 115 116 30 51 46 52
488,93 118 119 82 23 128
686,55 22 23 164 74 79
417,13 133 134 16
38,32 33 14 15 41
37,32 33 14 15 40
11,20 8 17 18 15 19
293,21 22 29 30 5
701,80 73 163 22 29 115 88 89 91
12,20 8 17 18 15 16
466,92 29 115 116 30 23 137 140
925,31 14 58 29 115 116 213 204
387,62 22 23 66
582,20 8 58 59 15 64 23 23 23 23 23 65
348,125 88 94 95 122 119 123
271,31 14 110 14 15 16
973,62 22 185 180 181 186 23 53
